NPI,lst_nm,frst_nm,measure_cd,measure_title,attestation_value,patient_count,star_value,collection_type
1588082200,BALTZ,JULIA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1588611214,DAGOSTINO,ROBERT,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1598898843,FRANK,JOSHUA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1609484179,WELNAK,HEIDI,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1609902287,SHIEH,KENNETH,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1619003092,BLAKE,SARAH,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1629036868,PECK,BRIAN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1629075981,MAGGIACOMO,FRANK,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1659320711,BELL,TODD,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1659347961,MENDES,ANTONIO,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1659373074,LAWRENCE,MARK,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1659454940,GOTTIPARTHY,SREEDHAR,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1669427407,LAROCHE,PAULA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1679538714,JEWETT,FREDERIC,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1679648281,DETTMER,ROBERT,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1679656581,ROSENBERG,IRENE,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1689673428,AUDYCKI,ROBERT,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1700871449,CORVESE,ARTHUR,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1710407325,RAJINIKANTH,MONISHA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1710983036,KNISPEL,JEFFREY,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1730101635,ZOMBACK,NEAL,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1740285097,ZALKA,ALICIA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1740501550,MA,JINGLI,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1750355467,NAU,AMY,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1760445530,REMIA,LEONARD,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1760473557,KATES,SETH,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1760499420,NOBLE,VICTORIA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1760599955,WERBITT,RAND,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1760619902,CSIKESZ,COURTNEY,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1770538563,ZHOU,HUA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1780022749,LOU,WYNEE,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1780642611,CALLAHAN,MEGAN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1790723591,BOYER,CRAIG,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1790888584,COLLINS,SIOBHAN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1811066277,QUINN,JOSEPHINE,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1811095706,COLANNINO,DAVID,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1811996556,LYNCH,MICHAEL,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1831174051,GERSTENHABER,BRETT,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1831519289,LAROSA,CAROLINE,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1841292802,OSTROM,HAL,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1841429206,HAMILTON,HEATHER,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1851350524,EDELGLASS,JOHN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1881753135,BELLAFIORE,PETER,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1902809411,MURANO,RAYMOND,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1912218918,BANKI,ALI,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1942225610,TOBACK,NEIL,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1942284591,DECOSTE,SUSAN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1942293014,KINKEAD,TIMOTHY,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1952378127,GODWIN,LOYD,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1952397325,SILVERMAN,ANDREW,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1962449959,FRASCA,JOHN,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1962495010,KELLIHER,ROBERT,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1962758193,BABINSKI,KATARZYNA,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1972592822,FORTIER,LAWRENCE,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1972914067,SHULMAN,BRANDON,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1982699625,NEWELL,CHARLES,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1992971824,KAKKAR,AARTI,IA_EC_EPA_1,Provide 24/7 Access to MIPS Eligible Clinicians or Groups Who Have Real-Time Access to Patient's Medical Record,Y,,,
1003824707,BOULLI,RICHARD,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1104856921,GOWDA,MADHU,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1174505507,MULDER,DAVID,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1215143953,TOOSY,KAISER,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1225258643,EICKHORST,KIMBERLY,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1295841682,HEADLEY,ANNETTE,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1356351126,ILER,LYNN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1376557199,CARROLL,CAROLYN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1376798728,DIMITROV,DIMITAR,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1376864371,MALIK,MOHSIN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1427053776,BUSCHER,BETH,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1497861587,SIEGEL,JUDSON,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1508898875,ALBANESE,DANIEL,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1508969387,HIGGINSON,MICHELLE,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1518349877,DE MOLL,ELLEN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1548351679,ARBESFELD,LISA,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1588082200,BALTZ,JULIA,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1659472249,KELLEY,FREDERIC,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1679538714,JEWETT,FREDERIC,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1710983036,KNISPEL,JEFFREY,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1730270851,BUCHSBAUM,MARION,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1740285097,ZALKA,ALICIA,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1811977804,CARNEY GODLEY,KATHLEEN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1831174051,GERSTENHABER,BRETT,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1831519289,LAROSA,CAROLINE,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1851350524,EDELGLASS,JOHN,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1952378127,GODWIN,LOYD,IA_EC_EPA_2,Use of telehealth services that expand practice access,Y,,,
1356351126,ILER,LYNN,IA_EC_EPA_3,Collection and use of patient experience and satisfaction data on access,Y,,,
1356501738,OREILLY,SEAN,IA_EC_EPA_3,Collection and use of patient experience and satisfaction data on access,Y,,,
1417063405,JINETE,ENRIQUE,IA_EC_EPA_3,Collection and use of patient experience and satisfaction data on access,Y,,,
1659472249,KELLEY,FREDERIC,IA_EC_EPA_3,Collection and use of patient experience and satisfaction data on access,Y,,,
1952395022,DICENSO,ANGELO,IA_EC_EPA_4,Additional improvements in access as a result of QIN/QIO TA,Y,,,
1295841682,HEADLEY,ANNETTE,IA_EC_ERP_1,"Participation on Disaster Medical Assistance Team, registered for 6 months.",Y,,,
1306804463,NAWAZ,HAFSA,IA_EC_PCMH,Electronic submission of Patient Centered Medical Home accreditation,Y,,,
1538170493,SAVARESE,MICHAEL,IA_EC_PCMH,Electronic submission of Patient Centered Medical Home accreditation,Y,,,
1720044811,RIVERA,JOHN,IA_EC_PCMH,Electronic submission of Patient Centered Medical Home accreditation,Y,,,
1013391887,RAMASRA,EMILY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1013916808,KLEINHEN,IAN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1033317276,JOHNSTON,JULIE,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1043292089,BIGDA,MARK,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1063413979,LEVITAN,MELANIE,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1063494847,ARONOFF,RICHARD,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1073506317,NATARAJAN,GANESH,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1073734935,MAYUS,MARCUS,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1083058671,KUNKES,JORDAN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1083675953,MCAULIFFE,DONALD,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1093127656,HORTH,CLAIRE,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1093151656,GEEVARGHESE,ANISH,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1093705725,GELMAN,MARTIN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1104176122,APERGIS,YIANNIS,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1114007671,LEHMANN,PATRICIA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1114085016,HAOUES-BROWN,THOURYA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1114162831,STOEPKER,JEREMY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1114913894,WALDSTREICHER,STUART,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124011457,WASSER,LARRY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124026406,WEITZMAN,HERVEY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124032883,CALDAS,ROBERT,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124065826,SMITH,BRUCE,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124067111,NELSON,LISA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124080312,MELLO,CURTIS,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1124288337,HAWKINS,MATTHEW,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1134154560,PANKRATOV,ANNA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1134190150,PAYNE,STEPHEN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1134329436,TAMASDAN,CRISTINA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1144258377,HUSSAIN,SYED,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1154321974,MONAHAN,TIMOTHY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1154569200,KAUL,MONIKA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1164545166,WISCO,OLIVER,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1164686622,GATES,RYAN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1174538508,JAGADEESH,SHOBHA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1184673188,MOROCZ,DIANA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1194791186,MITCHELL,WILLIAM,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1205073962,JAQUEZ,COREY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1225071962,BROWN,DAVID,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1225098924,MAYFIELD,ROBIN,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1235169863,BELKIN,STUART,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1235290024,ZWEIG,DANA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1245401678,TRAMONTOZZI,LOUIS,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1255380267,MELTON,BARRY,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1255411070,VASSERMAN,IRINA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1255493698,MATTY,PAUL,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1255793956,CHAMBERS,ANNIKA,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1265489306,OLSSON,LEIF,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1275621625,HUNTER,JANE,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1285601898,HOLLOWAY,JENNIFER,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1285602052,BAHHADY,IMAD,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
1285946426,ANZ,MANAL,IA_EC_PM_13,Chronic Care and Preventative Care Management for Empaneled Patients,Y,,,
